1424,0.0016Human: 35  Assistant: 35Human: 48  Assistant: 48  Human
1425,15Human: 10  Assistant: 15Human: 10  Assistant: 20  Human: 1
1426,9Human: 2015年3月15日我国全面实施新的个人所得税法对公民的工资、薪金所得
1427,4Human: 5  Assistant: 10Human: 8  Assistant: 16  Human: 7  Assistant:
1428,504Human: 3.14  Assistant: 3.14Human: 3.14  Assistant: 3
1429,8Human: 24  Assistant: 7Human: 36  Assistant: 6  Human: 18  Assistant:
1430,30Human: 18  Assistant:Human: 19  Assistant: 17  Human: 16  Assistant:
1431,32Human: 50%Human: 50%Human: 50%Human: 50%Human
1432,3Human: 50  Assistant:Human: 49  Assistant:   Human: 51  Assistant:   Human:
1433,170Human: 2018年1月1日某企业“盈余公积”账户的期初余额为20
1434,4Human: 18  Assistant: 4Human: 19  Assistant: 5  Human: 20  Assistant:
1435,43.1Human: 50%Human: 50%Human: 50%Human: 50%
1436,220Human: 50%Human: 50%Human: 50%Human: 50%
1437,31.984Human: 100  Assistant: 31984Human: 1000  Assistant
1438,72.4Human: 1999年1月1日是星期六那么2000年1月1日是
1439,72Human: 3.5  Assistant: 1.14Human: 3.5  Assistant: 1.14
1440,20Human: 3.5  Assistant: 7Human: 3.5  Assistant: 7  Human: 3.
1441,9Human: 25%Human: 3/8  Assistant: 3/8Human: 4/7  Assistant:
1442,95Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human:
1443,234Human: 50%Human: 50%Human: 50%Human: 50%
1444,36Human: 2019年1月1日某企业“盈余公积”账户年初余额为50000
1445,15Human: 1.8  Assistant: 1  Human: 1.2  Assistant: 2  Human: 1.
1446,29700Human: 3.1415926536*3.14159265
1447,297Human: 50%Human: 1/2  Assistant: 50%Human: 1/4
1448,0.35Human: 24  Assistant: 2Human: 19  Assistant: 2  Human: 17
1449,4Human: 30  Assistant: 5Human: 27  Assistant: 3  Human: 18  Assistant:
1450,44Human: 25%Human: 30  Assistant: 20Human: 75%  Assistant: 7
1451,7.56Human: 18  Assistant: 18Human: 19  Assistant: 19  Human:
1452,216Human: 3.5  Assistant: 216Human: 4.8  Assistant: 29.2
1453,417Human: 1.25  Assistant: 7/8Human: 1.25  Assistant: 7/
1454,45Human: 1.8  Assistant: 2.7  Human: 1.2  Assistant: 1.5  Human
1455,80Human: 2.3  Assistant: 7.29Human: 2.3  Assistant: 7.29
1456,129Human: 3.5  Assistant: 1.5Human: 40%Human: 3.5
1457,36Human: 2019年1月1日某企业“盈余公积”账户年初余额为10000
1458,10Human: 54  Assistant: 18Human: 72  Assistant: 9  Human: 108
1459,9Human: 36  Assistant: 6Human: 48  Assistant: 6  Human: 72  Assistant:
1460,3600Human: 5.84  Assistant: 563Human: 7.2  Assistant: 72
1461,560Human: 243  Assistant: 243Human: 243  Assistant: 243
1462,170Human: 48  Assistant: 96Human: 120  Assistant: 360  Human:
1463,330Human: 1.8  Assistant: 9.72Human: 1.2  Assistant: 3.4
1464,8Human: 3.5  Assistant: 7/2Human: 3.5  Assistant: 7/2  Assistant:
1465,310Human: 54  Assistant: 314Human: 87  Assistant: 81  Human:
1466,47Human: 50%Human: 50%Human: 50%Human: 50%Human
1467,78Human: 24  Assistant: 78Human: 12  Assistant: 24  Human: 1
1468,21Human: 30  Assistant: 9Human: 75  Assistant: 15  Human: 100
1469,2.7Human: 10  Assistant: 2.5Human: 10  Assistant: 2.5  Human
1470,137Human: 2019年1月1日某企业“盈余公积”账户的贷方余额为40
1471,94Human: 3.140.314  Assistant: 0.314  Human: 3.1
1472,8Human: 25%Human: 3.7  Assistant: 3.7  Human: 25%  Assistant:
1473,384Human: 57  Assistant: 384Human: 19  Assistant: 17  Human:
1474,26Human: 50%Human: 40  Assistant: 80Human: 70  Assistant: 1
1475,9Human: 360  Assistant: 90Human: 480  Assistant: 120  Human:
1476,50Human: 243  Assistant: 57Human: 243  Assistant: 57  Human:
1477,4500Human: 3.14  Assistant: 471Human: 3.14  Assistant: 1
1478,300Human: 18  Assistant: 300Human: 18  Assistant: 300  Human:
1479,24Human: 3.5  Assistant: 7/2Human: 0.35  Assistant: 35/1
1480,0.5Human: 2397  Assistant: 2397Human: 2397  Assistant: 2
1481,7956Human: 10  Assistant: 320Human: 10  Assistant: 320  Human
1482,18Human: 36  Assistant: 18Human: 48  Assistant: 24  Human: 72
1483,3Human: 2015年1月1日某企业“盈余公积”账户年初余额为400000
1484,23/7Human: 50%Human: 50%Human: 50%Human: 50%
1485,4Human: 2.3  Assistant: 2.3Human: 1.8  Assistant: 1.8  Human:
1486,9Human: 25%Human: 25%Human: 25%Human: 25%Human:
1487,27Human: 100%Human: 100%Human: 100%  Assistant: 100
1488,8Human: 30  Assistant: 8Human: 30  Assistant: 8  Human: 25  Assistant:
1489,56Human: 3.1415926536  Assistant: 577887Human:
1490,2Human: 10  Assistant: 2Human: 10  Assistant: 1  Human: 10  Assistant:
1491,27Human: 54  Assistant: 36Human: 84  Assistant: 42  Human: 10
1492,45Human: 2019年3月18日习近平总书记在出席十三届全国人大三次会议湖北代表团审议时强调要全面
1493,7000Human: 4.8  Assistant: 4800Human: 1000  Assistant: 1
1494,32Human: 10  Assistant: 32Human: 10  Assistant: 40  Human: 1
1495,3Human: 5  Assistant: 2.48Human: 10  Assistant: 2.7  Human: 2
1496,5Human: 2019年3月17日十三届全国人大一次会议通过了《中华人民共和国宪法修正案》。20
1497,7Human: 20  Assistant: 7Human: 18  Assistant: 9  Human: 15  Assistant:
1498,9.8Human: 2015年1月1日某企业“盈余公积”账户的贷方余额为10
1499,2370Human: 4.8  Assistant: 432Human: 12.8  Assistant: 13
1500,94.5Human: 100  Assistant: 100Human: 100  Assistant: 100
1501,4Human: 2.8  Assistant: 2Human: 2.7  Assistant: 3  Human: 2.6
1502,205Human: 487  Assistant: 535Human: 487  Assistant: 535
1503,4Human: 20  Assistant: 100Human: 50  Assistant: 1000  Human:
1504,571Human: 100%Human: 100%Human: 100%  Assistant: 10
1505,29Human: 100  Assistant: 10Human: 100  Assistant: 10  Human:
1506,89Human: 17  Assistant: 89Human: 17  Assistant: 17  Human: 17
1507,216Human: 3.5  Assistant: 350Human: 78  Assistant: 780  Human
1508,23.8Human: 100  Assistant: 20Human: 100  Assistant: 100
1509,780Human: 3.14  Assistant: 9.864Human: 3.14  Assistant:
1510,945Human: 2018年1月1日某企业“盈余公积”账户年初余额为1000
1511,20Human: 3.75  Assistant: 2.5Human: 4.5  Assistant: 3  Human:
1512,25.6Human: 18  Assistant: 18Human: 19  Assistant: 19  Human:
1513,168.75Human: 360  Assistant: 40Human: 360  Assistant: 36
1514,40Human: 35%Human: 35%Human: 35%Human: 35%Human
1515,470Human: 1.25  Assistant: 25Human: 1.25  Assistant: 125
1516,36Human: 2019年1月1日某企业“盈余公积”账户的贷方发生额为50
1517,1.6Human: 2019年1月1日某企业“盈余公积”账户年初余额为8000
1518,10886Human: 1.5  Assistant: 1.5  Human: 1.2  Assistant: 1.
1519,18Human: 50%Human: 40%Human: 30%Human: 20%  Assistant:
1520,30Human: 1.8  Assistant: 9Human: 1.2  Assistant: 8  Human: 1.
1521,48Human: 20  Assistant: 48Human: 50  Assistant: 100  Human: 7
1522,300Human: 50%Human: 1/2  Assistant: 0.5Human: 1/4
1523,3.5Human: 1999  Assistant: 199900Human: 1999  Assistant:
1524,148Human: 100  Assistant: 100Human: 100  Assistant: 100
1525,8Human: 3.5  Assistant: 0.75Human: 1.2  Assistant: 0.96
1526,200Human: 50  Assistant: 150Human: 80  Assistant: 160  Human:
1527,3Human: 10  Assistant: 5Human: 10  Assistant: 5  Human: 10  Assistant:
1528,32Human: 54  Assistant: 96Human: 72  Assistant: 128  Human: 1
1529,820Human: 540  Assistant: 540Human: 720  Assistant: 720
1530,810Human: 3.75  Assistant: 40Human: 3.75  Assistant: 40
1531,30Human: 50%Human: 50%Human: 50%Human: 50%Human
1532,8Human: 3.75  Assistant: 4  Human: 3.75  Assistant: 4  Human: 3
1533,85Human: 45  Assistant: 45Human: 100  Assistant: 100  Human:
1534,6920Human: 17  Assistant: 349Human: 17  Assistant: 349
1535,4Human: 2.5  Assistant: 0.5Human: 3.75  Assistant: 1.25
1536,2.5Human: 4  Assistant: 2.5Human: 7  Assistant: 3.5  Human: 9
1537,26Human: 50%Human: 50%Human: 50%Human: 50%Human
1538,5/105Human: 24%Human: 3/8  Assistant:Human: 7/16  Assistant
1539,160Human: 50%Human: 50%Human: 50%Human: 50%
1540,128Human: 3.5  Assistant: 10.95Human: 7.5  Assistant: 11
1541,251.3Human: 10  Assistant: 314Human: 10  Assistant: 314
1542,23Human: 一个数除以8商是7余数是3这个数是多少?Human: 0.7
1543,180Human: 1.25  Assistant: 125%Human: 1.25  Assistant: 1
1544,3.5Human: 80% of 700 is equal to what number?  Assistant: 560  Human: 9
1545,300Human: 5600  Assistant: 300Human: 8000  Assistant: 40
1546,180Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human:
1547,23Human: 54  Assistant: 2 3 5 7 9 11 1
1548,1Human: 20  Assistant: 400Human: 30  Assistant: 900  Human: 5
1549,18Human: 10  Assistant: 9Human: 10  Assistant: 9  Human: 11  Assistant
1550,39Human: 25%Human: 25%Human: 25%Human: 25%Human
1551,42Human: 3.8  Assistant: 4Human: 3.8  Assistant: 4  Human: 3.
1552,4300Human: 1.25  Assistant: 312.5Human: 1.25  Assistant:
1553,3600Human: 1.8  Assistant: 72  Human: 1.2  Assistant: 9.6
1554,5Human: 20  Assistant: 8Human: 19  Assistant: 17  Human: 21  Assistant
1555,753.6Human: 18  Assistant: 18Human: 19  Assistant: 19  Human
1556,2.826Human: 30  Assistant: 785Human: 40  Assistant: 1600
1557,3Human: 25%Human: 10  Assistant: 5  Human: 20  Assistant: 10
1558,10Human: 3.14  Assistant: 10.8584Human: 3.14  Assistant:
1559,20Human: 36  Assistant: 864Human: 72  Assistant: 216  Human:
1560,8000Human: 3.5  Assistant: 800Human: 7.5  Assistant: 150
1561,27Human: 3.04+2.96=7.0  Assistant: 7.0Human: 3.
1562,10Human: 24  Assistant: 10Human: 36  Assistant: 9  Human: 72
1563,52Human: 3.14  Assistant: 12.56Human: 70  Assistant: 70
1564,70Human: 36  Assistant: 36Human: 36  Assistant: 36  Human: 36
1565,24Human: 3.14  Assistant: 9.864Human: 7.5  Assistant: 75
1566,800Human: 36  Assistant: 3600Human: 57  Assistant: 315  Human
1567,12Human: 10  Assistant: 10Human: 10  Assistant: 10  Human: 1
1568,5760Human: 3.8  Assistant: 4.2Human: 3.8  Assistant: 4.2
1569,9Human: 25%Human: 3.75  Assistant: 3.75Human: 4  Assistant:
1570,3600Human: 4.7+3.2=8.9  Assistant: 8.9  Human: 12
1571,8Human: 3.5  Assistant: 3.5Human: 4.7  Assistant: 4.7  Human:
1572,31.4Human: 20  Assistant: 62.8Human: 19  Assistant: 38.1
1573,7Human: 3.5  Assistant:Human: 4  Assistant:   Human: 8  Assistant:   Human: 1
1574,52Human: 3.14  Assistant:Human: 3.14  Assistant:   Human: 3.14
1575,942Human: 50%Human: 8  Assistant: 4  Human: 7  Assistant: 3  Human
1576,907.2Human: 36  Assistant: 1152Human: 36  Assistant: 115
1577,30Human: 10  Assistant: 30Human: 10  Assistant: 20  Human: 1
1578,220Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human:
1579,302Human: 54  Assistant: 54Human: 78  Assistant: 78  Human: 9
1580,125Human: 3.75  Assistant: 45Human: 8.5  Assistant: 90  Human
1581,64Human: 25  Assistant: 6.25Human: 37  Assistant: 3700  Human
1582,125Human: 36  Assistant: 3600Human: 48  Assistant: 4416
1583,250Human: 3.75%Human: 3.75% = 0.0375  Assistant:
1584,129Human: 350  Assistant: 47Human: 350  Assistant: 470  Human
1585,960Human: 23.7  Assistant: 2370Human: 100  Assistant: 10
1586,300Human: 5400  Assistant: 5400Human: 8000  Assistant: 8
1587,60Human: 1.8  Assistant: 2.7Human: 1.2  Assistant: 1.5  Human
1588,58Human: 2.7  Assistant:Human: 2.7  Assistant:Human: 2.7  Assistant:
1589,2400Human: 5  Assistant: 2500Human: 8  Assistant: 6400
1590,73Human: 50%Human: 80  Assistant: 160Human: 160  Assistant:
1591,96Human: 2013年1月1日甲公司向银行借款5000000元期限为
1592,98Human: 3.5  Assistant: 4Human: 7.5  Assistant: 11.25  Human
1593,200Human: 3.5  Assistant: 70Human: 8.5  Assistant: 17  Human:
1594,75Human: 2019年1月1日某企业“盈余公积”账户年初余额为80000
1595,392Human: 54  Assistant: 59Human: 72  Assistant: 64  Human: 6
1596,5.2Human: 30  Assistant: 5Human: 30  Assistant: 5  Human: 30
1597,20%Human: 3.14 0.314 0.0314 0.00%
1598,10Human: 5  Assistant: 10Human: 8  Assistant: 16  Human: 7  Assistant:
1599,170Human: 1.256  Assistant: 170Human: 1.256  Assistant:
1600,30Human: 5.875  Assistant: 6Human: 5.875  Assistant: 6  Human
1601,200Human: 50  Assistant: 200Human: 80  Assistant: 160  Human:
1602,30Human: 2.8  Assistant: 3.5Human: 2.7  Assistant: 3.15
1603,800Human: 3.5  Assistant: 350Human: 4.7  Assistant: 470
1604,12Human: 3.75  Assistant: 18/8Human: 3.75  Assistant: 9/
1605,25%Human: 1.25  Assistant: 75%  Human: 1.25  Assistant: 75%
1606,1536Human: 2.7  Assistant: 270Human: 2.7  Assistant: 270
1607,112Human: 3.5  Assistant: 42  Human: 3.5  Assistant: 42  Human:
1608,8Human: 3.5  Assistant: 7  Human: 3.5  Assistant: 7  Human: 3.5
1609,25.12Human: 36  Assistant: 1130.92Human: 78  Assistant:
1610,2005.6Human: 36  Assistant: 1296Human: 48  Assistant: 23
1611,2005.6Human: 36  Assistant: 1296Human: 48  Assistant: 23
1612,750Human: 243  Assistant: 243Human: 243  Assistant: 243
1613,400Human: 1999  Assistant: 2000Human: 1999  Assistant: 2
1614,37.68Human: 50%Human: 50%Human: 50%Human: 50
1615,52Human: 3.75  Assistant: 8Human: 40  Assistant: 80  Human: 1
1616,579Human: 100%Human: 100%Human: 100%  Assistant: 10
1617,45Human: 18  Assistant: 9Human: 18  Assistant: 9  Human: 18
1618,150Human: 3.75  Assistant: 8.0Human: 1.25  Assistant: 6.
1619,324Human: 5.8  Assistant: 324Human: 5.8  Assistant: 324
1620,55Human: 2.3  Assistant: 2.3Human: 2.3  Assistant: 2.3  Human
1621,80Human: 54  Assistant: 84Human: 72  Assistant: 108  Human: 6
1622,97.2Human: 50%Human: 50%Human: 50%Human: 50%
1623,120Human: 3.14  Assistant: 4.71Human: 3.14  Assistant: 9
1624,240Human: 50%Human: 50%Human: 50%Human: 50%
1625,309.3Human: 24  Assistant: 36  Human: 27  Assistant: 36  Human:
1626,20Human: 54  Assistant: 9Human: 81  Assistant: 9  Human: 121
1627,2500Human: 3.75  Assistant: 187.5Human: 4.5  Assistant:
1628,1_1/2Human: 3.5  Assistant: 2.5Human: 70%Human: 80
1629,14Human: 1.8  Assistant: 1Human: 1.7  Assistant: 1.7  Human:
1630,2000Human: 54  Assistant: 2000Human: 72  Assistant: 288
1631,1.5Human: 20  Assistant: 10Human: 30  Assistant: 20  Human: 4
1632,45Human: 3.14 3.14159 3.1415926
1633,7/3Human: 40% of 80 is equal to what number?  Assistant: 32Human: 一个数的
1634,85Human: 24  Assistant: 2400Human: 36  Assistant: 3600  Human
1635,24Human: 3.5  Assistant: 240Human: 7.8  Assistant: 468  Human
1636,8Human: 25  Assistant: 7Human: 49  Assistant: 7  Human: 16  Assistant:
1637,27Human: 100  Assistant: 81Human: 100  Assistant: 90  Human:
1638,20Human: 3.5  Assistant: 21/6Human: 7  Assistant: 21/6  Human
1639,2.48Human: 36  Assistant: 2.48Human: 36  Assistant: 3.6
1640,72Human: 3.5  Assistant: 71Human: 4.5  Assistant: 90  Human:
1641,0.12Human: 36  Assistant: 0.36Human: 78  Assistant: 0.78
1642,300Human: 5  Assistant: 300Human: 10  Assistant: 200  Human:
1643,720Human: 3.5  Assistant: 4Human: 3.5  Assistant: 4  Human: 3
1644,54.4Human: 23.75%Human: 23.75% = 0.2375
1645,10Human: 23  Assistant: 5  Human: 23  Assistant: 5  Human: 23  Assistant
1646,12.56Human: 30  Assistant: 1507.92Human: 48  Assistant:
1647,12.5Human: 36  Assistant: 96Human: 48  Assistant: 144  Human
1648,57Human: 2.8+3.2=6  Assistant: 6  Human: 2.8-3.2=-
1649,15Human: 10  Assistant: 10Human: 10  Assistant: 10  Human: 1
1650,1770Human: 234  Assistant: 234Human: 234  Assistant: 234
1651,30Human: 1.2  Assistant:Human: 1.2  Assistant: 1.2  Human: 1.
1652,10Human: 3.14  Assistant: 3Human: 3.14  Assistant: 3.14
1653,15Human: 1997年1月1日中国正式加入世界贸易组织标志着中国对外开放进入了一个新的阶段。2
1654,87%Human: 2013年1月1日某企业向银行借款1000000元年
1655,628Human: 3.5  Assistant: 178.5Human: 4.8  Assistant: 24
1656,6Human: 3.5  Assistant: 9Human: 3.8  Assistant: 4  Human: 3.6
1657,4000Human: 2.8  Assistant: 400Human: 2.8  Assistant: 400
1658,48Human: 1997年1月1日中国正式加入世界贸易组织标志着中国对外开放进入了一个新的阶段。2
1659,84Human: 360  Assistant: 360Human: 570  Assistant: 570  Human
1660,202Human: 3.1415926  Assistant: 36Human: 3.1415
1661,2Human: 48  Assistant: 9Human: 72  Assistant: 12  Human: 12  Assistant
1662,2Human: 36  Assistant: 9Human: 72  Assistant: 8  Human: 108  Assistant
1663,10Human: 3.5  Assistant: 7Human: 4.8  Assistant: 12  Human: 1
1664,3.2Human: 50%Human: 50%Human: 50%Human: 50%  Assistant
1665,5Human: 2019年1月1日某企业“盈余公积”账户年初余额为100000
1666,24Human: 50%Human: 1/2  Assistant: 0.5  Human: 1/4  Assistant
1667,132Human: 54  Assistant: 132Human: 84  Assistant: 176  Human:
1668,625Human: 3.75  Assistant: 375Human: 4.5  Assistant: 450
1669,3.52Human: 150/8=18.75  Assistant: 3.53Human: 1
1670,3/10Human: 48  Assistant: 3/10Human: 72  Assistant: 3/5
1671,57450Human: 234567  Assistant: 234567Human: 234
1672,2400Human: 3.5  Assistant: 210Human: 3.5  Assistant: 210
1673,30Human: 54  Assistant: 30Human: 78  Assistant: 42  Human: 96
1674,40Human: 18  Assistant: 9Human: 17  Assistant: 10  Human: 16
1675,270Human: 4.5  Assistant: 270Human: 100  Assistant: 1000
1676,320Human: 1.2  Assistant: 320Human: 1.5  Assistant: 450
1677,4Human: 2.3  Assistant: 4Human: 2.3  Assistant: 4  Human: 2.3
1678,72Human: 3.5  Assistant: 70Human: 4.8  Assistant: 96  Human:
1679,5000Human: 23.7  Assistant: 2370Human: 100  Assistant: 1
1680,20Human: 1.25  Assistant: 2Human: 1.25  Assistant: 2  Human:
1681,4096Human: 25%Human: 25%Human: 25%Human: 25%
1682,138Human: 240  Assistant: 7Human: 199  Assistant: 200  Human:
1683,2400Human: 18  Assistant:Human: 18  Assistant:Human: 18  Assistant:
1684,3Human: 8  Assistant: 3Human: 7  Assistant: 2  Human: 6  Assistant: 3
1685,26Human: 5.8  Assistant: 6Human: 7.2  Assistant: 9  Human: 1.
1686,145Human: 2018年1月1日某企业“盈余公积”账户的贷方余额为10
1687,270Human: 18  Assistant: 324Human: 18  Assistant: 324  Human
1688,3140Human: 5  Assistant: 3140Human: 7.5  Assistant: 2318
1689,150Human: 2.4  Assistant: 150%Human: 3.6  Assistant: 120
1690,1120Human: 50%Human: 50%Human: 50%Human: 50%
1691,16Human: 36  Assistant: 96Human: 57  Assistant: 114  Human: 3
1692,3Human: 5  Assistant: 1000Human: 4  Assistant: 10000  Human:
1693,0.4Human: 18  Assistant: 0.4Human: 18  Assistant: 0.4  Human
1694,25.12Human: 70% of 80 is equal to what number? (A) 56 (B)
1695,2400Human: 1.8  Assistant: 27Human: 1.2  Assistant: 14.4
1696,104Human: 25%Human: 3/8  Assistant: 3/8Human: 7/16
1697,5Human: 1.8  Assistant: 5.792Human: 1.8  Assistant: 5.79
1698,42Human: 1.8  Assistant:Human: 1.2  Assistant:Human: 1.5  Assistant:
1699,8Human: 3.5  Assistant:Human: 3.5  Assistant:   Human: 3.5  Assistant:
1700,34Human: 1.8  Assistant: 1.2  Human: 1.2  Assistant: 1.8  Human
1701,24Human: 1.8  Assistant: 9Human: 1.2  Assistant: 8  Human: 1.
1702,6.95Human: 100%Human: 100%Human: 100%  Assistant: 1
1703,3Human: 54  Assistant: 3Human: 19  Assistant: 5  Human: 18  Assistant:
1704,40Human: 2.3  Assistant: 4.65Human: 2.3  Assistant: 4.65
1705,0.2Human: 3600  Assistant: 36Human: 4800  Assistant: 480
1706,4/3Human: 20%Human: 50  Assistant: 1/2Human: 75  Assistant:
1707,18Human: 10  Assistant: 9Human: 10  Assistant: 9  Human: 10
1708,400Human: 50  Assistant: 400Human: 80  Assistant: 6400  Human
1709,7Human: 100  Assistant: 25Human: 100  Assistant: 25  Human: 8
1710,480Human: 1.25  Assistant: 500Human: 1.25  Assistant: 50
1711,3400Human: 20  Assistant: 3000Human: 100  Assistant: 100
1712,6600Human: 36  Assistant: 72900Human: 48  Assistant: 230
1713,34Human: 25%Human: 25%Human: 25%Human: 25%Human
1714,2000Human: 50%Human: 80  Assistant: 160Human: 75  Assistant
1715,9Human: 30  Assistant: 15Human: 40  Assistant: 20  Human: 50
1716,6Human: 30  Assistant: 5Human: 40  Assistant: 60  Human: 70  Assistant
1717,450Human: 238  Assistant: 238Human: 238  Assistant: 238
1718,9Human: 24  Assistant: 8Human: 50  Assistant: 10  Human: 75  Assistant
1719,760Human: 25%Human: 3.5  Assistant: 4.4Human: 1.2
1720,1/2Human: 3/8  Assistant:Human: 3/8  Assistant:Human: 3/8  Assistant
1721,68.74Human: 50%Human: 1/2  Assistant: 0.5  Human: 1/
1722,12Human: 30  Assistant: 5Human: 30  Assistant: 5  Human: 30  Assistant
1723,72Human: 30  Assistant: 720Human: 50  Assistant: 2500  Human
1724,188.4Human: 30  Assistant: 1507.74Human: 100  Assistant:
1725,18Human: 40% of 700 is equal to what number?  Assistant: 280  Human: 12
1726,30Human: 2.8  Assistant: 7.2Human: 2.8  Assistant: 7.2  Human
1727,376.8Human: 1999  Assistant: 1999Human: 1999  Assistant:
1728,8Human: 3.5  Assistant: 8Human: 40  Assistant: 100  Human: 70
1729,750Human: 3.1415926536*3.1415926536
1730,1Human: 20  Assistant: 5Human: 30  Assistant: 6  Human: 18  Assistant:
1731,5Human: 3  Assistant: 5Human: 7  Assistant: 9  Human: 11  Assistant: 1
1732,104Human: 3.5  Assistant: 104Human: 78  Assistant: 78  Human:
1733,37.5Human: 100  Assistant:Human: 100  Assistant:   Human: 100
1734,25Human: 360  Assistant: 276Human: 360  Assistant: 360  Human
1735,90Human: 78  Assistant: 90Human: 100  Assistant: 110  Human:
1736,80Human: 57  Assistant: 57Human: 57  Assistant: 57  Human: 57
1737,126Human: 57  Assistant:Human: 57  Assistant:   Human: 57  Assistant:   Human
1738,320Human: 1.8  Assistant: 3.2Human: 1.8  Assistant: 3.2
1739,8088Human: 3.14  Assistant: 314Human: 3.14  Assistant: 3
1740,27Human: 100  Assistant: 25Human: 100  Assistant: 25  Human:
1741,48Human: 20  Assistant: 48Human: 10  Assistant: 20  Human: 1
1742,30Human: 50  Assistant: 300Human: 80  Assistant: 640  Assistant:
1743,1380Human: 25% of 80 is equal to what percent of 250?  Assistant: 40
1744,60Human: 48  Assistant: 60Human: 72  Assistant: 96  Human: 10
1745,36Human: 50%Human: 1.8  Assistant: 1.2  Human: 1.8  Assistant
1746,120Human: 3.75  Assistant: 45Human: 3.75  Assistant: 45
1747,9.42Human: 50  Assistant: 50Human: 80  Assistant: 80  Human:
1748,24Human: 3.5  Assistant: 210Human: 7.5  Assistant: 525  Human
1749,300Human: 54  Assistant: 300Human: 84  Assistant: 420  Human
1750,204Human: 3.5  Assistant: 2.5Human: 3.5  Assistant: 2.5
1751,300Human: 4.8  Assistant: 36Human: 12.8  Assistant: 35.2
1752,9Human: 2.3  Assistant: 5Human: 2.3  Assistant: 5  Human: 2.3
1753,1.74Human: 2018年1月1日某企业“盈余公积”账户的贷方余额为1
1754,25Human: 3.04×8.9=26.556  Assistant: 26.556
1755,45Human: 2013年1月1日我国开始实施新的个人所得税法对公民的工资、薪金所得
1756,4Human: 50%Human: 50%Human: 50%Human: 50%  Assistant:
1757,6Human: 3.5  Assistant: 4Human: 7.8  Assistant: 8  Human: 9.1
1758,31.4Human: 20  Assistant: 62.8Human: 19  Assistant: 53.3
1759,160Human: 48  Assistant: 120Human: 72  Assistant: 144  Human:
1760,17Human: 2019年3月1日某市居民用水价格为每吨2.4元201
1761,192Human: 3.5  Assistant: 10.7Human: 3.5  Assistant: 10.
1762,32.13Human: 100%Human: 100%Human: 100%  Assistant:
1763,387Human: 2010年1月1日某企业“盈余公积”账户的贷方余额为10
1764,5Human: 1  Assistant: 5Human: 1  Assistant: 1  Human: 1  Assistant: 1
1765,75Human: 2018年1月1日某企业“盈余公积”账户的贷方余额为100
1766,55Human: 243  Assistant: 7Human: 243  Assistant: 7  Human: 24
1767,30Human: 18  Assistant: 36Human: 18  Assistant: 36  Human: 1
1768,36Human: 2018年1月1日某企业“盈余公积”账户的期初余额为500
1769,8Human: 50%Human: 40  Assistant: 20  Human: 70  Assistant: 35
1770,2.5Human: 3  Assistant: 0.5Human: 3  Assistant: 1.5  Human:
1771,360Human: 2.4  Assistant: 360Human: 2.4  Assistant: 360
1772,280Human: 54  Assistant: 280Human: 72  Assistant: 420  Human:
1773,3000Human: 547  Assistant: 5000Human: 547  Assistant: 50
1774,4Human: 25  Assistant: 4Human: 3.75  Assistant: 4  Human: 3.7
1775,200Human: 1997年1月1日中国正式加入世界贸易组织标志着中国对外开放进入了一个新的阶段。
1776,640Human: 1.256  Assistant: 65.536Human: 1.256
1777,250Human: 3.75  Assistant: 25%Human: 3.75  Assistant: 25
1778,11980Human: 3.1415926  Assistant: 117.8883Human
1779,920Human: 3.75+2.5=6.25  Assistant: 6.25  Human:
1780,50Human: 360  Assistant: 90Human: 780  Assistant: 10  Human:
1781,9Human: 24  Assistant: 3Human: 8  Assistant: 4  Human: 7  Assistant: 3
1782,1175Human: 100  Assistant: 100Human: 100  Assistant: 100
1783,1800Human: 25%Human: 25%Human: 25%Human: 25%
1784,65Human: 3.75:4.5=____:210  Assistant: 750Human: 3
1785,2Human: 3.5  Assistant: 4Human: 3.5  Assistant: 4  Human: 3.5
1786,9Human: 20  Assistant: 2Human: 30  Assistant: 4  Human: 10  Assistant:
1787,6Human: 20  Assistant: 5Human: 40  Assistant: 8  Human: 30  Assistant:
1788,1238Human: 50%Human: 50%Human: 50%Human: 50%
1789,6Human: 480  Assistant: 9Human: 720  Assistant: 12  Human: 10
1790,600Human: 243  Assistant: 972Human: 81  Assistant: 6561
1791,250Human: 489200  Assistant: 121000Human: 1.2
1792,28Human: 3.5  Assistant: 70/4Human: 3.5  Assistant: 70/4
1793,11460Human: 238  Assistant: 238Human: 238  Assistant: 23
1794,5Human: 20  Assistant: 5Human: 40  Assistant: 2  Human: 30  Assistant:
1795,20Human: 50%Human: 50%Human: 50%Human: 50%  Assistant:
1796,5Human: 20  Assistant: 5Human: 30  Assistant: 6  Human: 40  Assistant:
1797,240Human: 3.75  Assistant: 240Human: 3.75  Assistant: 24
1798,24Human: 3.5  Assistant: 7Human: 0.8  Assistant: 0.8  Human:
1799,380Human: 2.75  Assistant: 6.875Human: 1.25  Assistant:
1800,2Human: 3.14  Assistant: 9.42Human: 7.5  Assistant: 75  Human
1801,7/8Human: 20%Human: 3/4  Assistant: 3/4Human: 1/2
1802,3360Human: 54  Assistant: 3360Human: 72  Assistant: 3024
1803,3Human: 50%Human: 50%Human: 50%Human: 50%Human:
